InsightId,Individual_Id,Event_Timestamp,Current_Sentiment,Lifestyle_Quotient,Health_Profile,Fitness_Milestone,Purchase_Intent,Favourite_Brand,Favourite_Destination,Hobby,Imminent_Event,data_source,Individual_Name,Individual_FirstName,Individual_LastName,Individual_Email,Individual_Phone
INSIGHT_0286,0PKKX000000Tfj54AC,2025-08-10T00:52:48.700636,Stressed,Traveller,Sedentary,Champion,Immediate,Nike,Los Angeles,Cooking,Flight to Hawaii departing in 3 days,synthetic_insights,Dinesh Patil,Dinesh,Patil,dinesh.patil@yahoo.com,+917333840653
INSIGHT_0287,0PKKX000000Tfj54AC,2025-08-07T07:01:48.700636,Disgusted,Careerist,Stressed,Amateur,Immediate,Nike,Los Angeles,Cooking,Attending friend's wedding ceremony this weekend,synthetic_insights,Dinesh Patil,Dinesh,Patil,dinesh.patil@yahoo.com,+917333840653
INSIGHT_0288,0PKKX000000Tfj54AC,2025-10-14T00:53:48.700636,Disgusted,Careerist,Stressed,Amateur,Immediate,Nike,Los Angeles,Cooking,Scheduled car service appointment tomorrow,synthetic_insights,Dinesh Patil,Dinesh,Patil,dinesh.patil@yahoo.com,+917333840653
INSIGHT_0289,0PKKX000000Tfj54AC,2025-09-07T13:09:48.700636,Disgusted,Careerist,Stressed,Amateur,Low,Nike,Los Angeles,Cooking,Going on first date at Italian restaurant tonight,synthetic_insights,Dinesh Patil,Dinesh,Patil,dinesh.patil@yahoo.com,+917333840653
INSIGHT_0290,0PKKX000000Tfj84AC,2025-08-06T20:25:48.700636,Excited,Homebody,Sick,Professional,Immediate,Spotify,Sydney,Camping,Going on first date at Italian restaurant tonight,synthetic_insights,Radha Dhawan,Radha,Dhawan,radha.dhawan@company.com,+918532925196
INSIGHT_0291,0PKKX000000Tfj84AC,2025-10-24T09:16:48.700636,Stressed,Homebody,Sick,Professional,Very High,Spotify,Sydney,Camping,Flight to Hawaii departing in 3 days,synthetic_insights,Radha Dhawan,Radha,Dhawan,radha.dhawan@company.com,+918532925196
INSIGHT_0292,0PKKX000000Tfj84AC,2025-10-16T03:58:48.700636,Stressed,Homebody,Sick,Professional,Considering,Spotify,Sydney,Camping,Concert tickets for favorite band next Friday,synthetic_insights,Radha Dhawan,Radha,Dhawan,radha.dhawan@company.com,+918532925196
INSIGHT_0293,0PKKX000000Tfj84AC,2025-09-14T10:27:48.700636,Stressed,Homebody,Sedentary,Professional,Researching,Spotify,Sydney,Camping,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Radha Dhawan,Radha,Dhawan,radha.dhawan@company.com,+918532925196
INSIGHT_0294,0PKKX000000Tfj84AC,2025-10-29T15:36:48.700636,Stressed,Homebody,Sedentary,Professional,Not Interested,Samsung,London,Camping,Virtual yoga class starting in 2 hours,synthetic_insights,Radha Dhawan,Radha,Dhawan,radha.dhawan@company.com,+918532925196
INSIGHT_0295,0PKKX000000Tfj84AC,2025-10-20T08:41:48.700636,Excited,Homebody,Sedentary,Professional,Tepid,Samsung,London,Camping,Marathon training run this Saturday at 6 AM,synthetic_insights,Radha Dhawan,Radha,Dhawan,radha.dhawan@company.com,+918532925196
INSIGHT_0296,0PKKX000000Tfj84AC,2025-08-12T12:48:48.700636,Stressed,Homebody,Sedentary,Professional,High,Samsung,London,Camping,Zoom call with family overseas in evening,synthetic_insights,Radha Dhawan,Radha,Dhawan,radha.dhawan@company.com,+918532925196
INSIGHT_0297,0PKKX000000TfjC4AS,2025-10-24T20:18:48.700636,Happy,Luxury Seeker,Hypertensive,Professional,Researching,Lululemon,Hawaii,Car Restoration,Book club meeting at local cafe tomorrow,synthetic_insights,Ankit Tandon,Ankit,Tandon,ankit.tandon@enterprise.com,+918263194753
INSIGHT_0298,0PKKX000000TfjC4AS,2025-08-02T13:43:48.700636,Frustrated,Luxury Seeker,Hypertensive,Professional,Considering,Lululemon,Hawaii,Car Restoration,Attending friend's wedding ceremony this weekend,synthetic_insights,Ankit Tandon,Ankit,Tandon,ankit.tandon@enterprise.com,+918263194753
INSIGHT_0299,0PKKX000000TfjC4AS,2025-08-06T14:25:48.700636,Frustrated,Luxury Seeker,Hypertensive,Beginner,Medium,Lululemon,Portugal,Car Restoration,Starting new diet plan from Monday,synthetic_insights,Ankit Tandon,Ankit,Tandon,ankit.tandon@enterprise.com,+918263194753
INSIGHT_0300,0PKKX000000TfjC4AS,2025-08-26T16:50:48.700636,Frustrated,Luxury Seeker,Athletic,Beginner,Immediate,Lululemon,Portugal,Car Restoration,Baby shower for sister happening this Sunday,synthetic_insights,Ankit Tandon,Ankit,Tandon,ankit.tandon@enterprise.com,+918263194753
INSIGHT_0301,0PKKX000000TfjC4AS,2025-09-08T23:19:48.700636,Frustrated,Connoisseur,Athletic,Beginner,Immediate,Lululemon,Portugal,Car Restoration,Expecting Amazon package delivery today,synthetic_insights,Ankit Tandon,Ankit,Tandon,ankit.tandon@enterprise.com,+918263194753
INSIGHT_0302,0PKKX000000TfjD4AS,2025-09-05T16:34:48.700636,Angry,Health Enthusiast,Recovering,Champion,Medium,Netflix,London,Gaming,Dental appointment scheduled for Thursday,synthetic_insights,Priya Hegde,Priya,Hegde,priya.hegde@tech.in,+917901454864
INSIGHT_0303,0PKKX000000TfjD4AS,2025-10-04T12:48:48.700636,Angry,Health Enthusiast,Recovering,Professional,Considering,Netflix,Paris,Gaming,Starting online MBA program next semester,synthetic_insights,Priya Hegde,Priya,Hegde,priya.hegde@tech.in,+917901454864
INSIGHT_0304,0PKKX000000TfjD4AS,2025-08-11T18:23:48.700636,Angry,Health Enthusiast,Recovering,Professional,Immediate,Netflix,Paris,Gaming,Flight to Hawaii departing in 3 days,synthetic_insights,Priya Hegde,Priya,Hegde,priya.hegde@tech.in,+917901454864
INSIGHT_0305,0PKKX000000TfjE4AS,2025-08-07T19:25:48.700636,Calm,Adventurer,Sedentary,Elite,Researching,Adidas,Miami,Singing,Gym membership renewal due next week,synthetic_insights,Harsh Kulkarni,Harsh,Kulkarni,harsh.kulkarni@hotmail.com,+916187914392
INSIGHT_0306,0PKKX000000TfjE4AS,2025-08-14T07:38:48.700636,Calm,Foodie,Sedentary,Advanced,Very High,Adidas,Miami,Singing,Concert tickets for favorite band next Friday,synthetic_insights,Harsh Kulkarni,Harsh,Kulkarni,harsh.kulkarni@hotmail.com,+916187914392
INSIGHT_0307,0PKKX000000TfjE4AS,2025-09-05T23:50:48.700636,Calm,Foodie,Hypotensive,Advanced,Very High,Adidas,Miami,Singing,Expecting Amazon package delivery today,synthetic_insights,Harsh Kulkarni,Harsh,Kulkarni,harsh.kulkarni@hotmail.com,+916187914392
INSIGHT_0308,0PKKX000000TfjG4AS,2025-09-10T05:12:48.700636,Happy,Connoisseur,Hypotensive,Advanced,Researching,Garmin,Hong Kong,Rock Climbing,Scheduled car service appointment tomorrow,synthetic_insights,Aarti Krishnan,Aarti,Krishnan,aarti.krishnan@business.in,+919069508577
INSIGHT_0309,0PKKX000000TfjG4AS,2025-08-09T17:01:48.700636,Happy,Connoisseur,Sedentary,Advanced,High,Garmin,Tokyo,Rock Climbing,Photography workshop this Saturday,synthetic_insights,Aarti Krishnan,Aarti,Krishnan,aarti.krishnan@business.in,+919069508577
INSIGHT_0310,0PKKX000000TfjG4AS,2025-08-10T08:12:48.700636,Happy,Connoisseur,Sedentary,Advanced,Medium,Garmin,Tokyo,Rock Climbing,Meeting personal trainer for first session tomorrow,synthetic_insights,Aarti Krishnan,Aarti,Krishnan,aarti.krishnan@business.in,+919069508577
INSIGHT_0311,0PKKX000000TfjG4AS,2025-08-02T15:40:48.700636,Happy,Connoisseur,Sedentary,Intermediate,Not Interested,Garmin,Tokyo,Rock Climbing,House closing scheduled for end of month,synthetic_insights,Aarti Krishnan,Aarti,Krishnan,aarti.krishnan@business.in,+919069508577
INSIGHT_0312,0PKKX000000TfiP4AS,2025-10-11T04:18:48.700636,Stressed,Traveller,Recovering,Beginner,Very High,Adidas,Barcelona,Running,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Payal Thakur,Payal,Thakur,payal.thakur@yahoo.com,+919418038326
INSIGHT_0313,0PKKX000000TfiP4AS,2025-10-17T00:13:48.700636,Stressed,Traveller,Recovering,Beginner,Very High,Adidas,Barcelona,Running,Birthday party tonight at favorite restaurant,synthetic_insights,Payal Thakur,Payal,Thakur,payal.thakur@yahoo.com,+919418038326
INSIGHT_0314,0PKKX000000TfiP4AS,2025-10-08T16:47:48.700636,Stressed,Traveller,Recovering,Amateur,Tepid,Adidas,Barcelona,Running,Marathon training run this Saturday at 6 AM,synthetic_insights,Payal Thakur,Payal,Thakur,payal.thakur@yahoo.com,+919418038326
INSIGHT_0315,0PKKX000000TfjJ4AS,2025-09-24T01:06:48.700636,Stressed,Health Enthusiast,Healthy,Beginner,Tepid,Whole Foods,New York,Coffee Roasting,Photography workshop this Saturday,synthetic_insights,Nikita Iyer,Nikita,Iyer,nikita.iyer@business.in,+917059558113
INSIGHT_0316,0PKKX000000TfjJ4AS,2025-08-20T00:36:48.700636,Stressed,Health Enthusiast,Healthy,Beginner,Medium,Netflix,New York,Coffee Roasting,Book club meeting at local cafe tomorrow,synthetic_insights,Nikita Iyer,Nikita,Iyer,nikita.iyer@business.in,+917059558113
INSIGHT_0317,0PKKX000000TfjJ4AS,2025-09-08T01:50:48.700636,Sad,Health Enthusiast,Healthy,Beginner,Low,Netflix,New York,Coffee Roasting,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Nikita Iyer,Nikita,Iyer,nikita.iyer@business.in,+917059558113
INSIGHT_0318,0PKKX000000TfjK4AS,2025-09-29T15:08:48.700636,Elated,Connoisseur,Fit,Rookie,Low,Adidas,Barcelona,Playing Guitar,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Rekha Shah,Rekha,Shah,rekha.shah@hotmail.com,+919899102298
INSIGHT_0319,0PKKX000000TfjK4AS,2025-09-27T08:58:48.700636,Happy,Connoisseur,Hypotensive,Beginner,Not Interested,Adidas,New York,Playing Guitar,Starting online MBA program next semester,synthetic_insights,Rekha Shah,Rekha,Shah,rekha.shah@hotmail.com,+919899102298
INSIGHT_0320,0PKKX000000TfjK4AS,2025-09-04T11:07:48.700636,Frustrated,Connoisseur,Hypotensive,Beginner,Not Interested,Adidas,New York,Playing Guitar,Virtual yoga class starting in 2 hours,synthetic_insights,Rekha Shah,Rekha,Shah,rekha.shah@hotmail.com,+919899102298
INSIGHT_0321,0PKKX000000TfjK4AS,2025-08-02T17:06:48.700636,Frustrated,Connoisseur,Stressed,Beginner,Researching,Adidas,New York,Playing Guitar,Scheduled car service appointment tomorrow,synthetic_insights,Rekha Shah,Rekha,Shah,rekha.shah@hotmail.com,+919899102298
INSIGHT_0322,0PKKX000000TfjM4AS,2025-10-17T12:35:48.700636,Angry,Careerist,Fit,Professional,High,Apple,Rome,Playing Guitar,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Kunal Mukherjee,Kunal,Mukherjee,kunal.mukherjee@enterprise.com,+916859685154
INSIGHT_0323,0PKKX000000TfjM4AS,2025-08-29T18:27:48.700636,Angry,Tech Savvy,Stressed,Professional,Tepid,Costco,Rome,Playing Guitar,Waiting anxiously for Samsung mobile phone product launch next week,synthetic_insights,Kunal Mukherjee,Kunal,Mukherjee,kunal.mukherjee@enterprise.com,+916859685154
INSIGHT_0324,0PKKX000000TfjM4AS,2025-09-25T18:32:48.700636,Angry,Tech Savvy,Stressed,Professional,Tepid,Costco,Rome,Playing Guitar,Book club meeting at local cafe tomorrow,synthetic_insights,Kunal Mukherjee,Kunal,Mukherjee,kunal.mukherjee@enterprise.com,+916859685154
INSIGHT_0325,0PKKX000000TfjM4AS,2025-09-07T05:02:48.700636,Angry,Tech Savvy,Athletic,Professional,Medium,Costco,Singapore,Playing Guitar,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Kunal Mukherjee,Kunal,Mukherjee,kunal.mukherjee@enterprise.com,+916859685154
INSIGHT_0326,0PKKX000000TfjM4AS,2025-10-04T14:30:48.700636,Stressed,Tech Savvy,Athletic,Professional,Immediate,Starbucks,Singapore,Playing Guitar,Birthday party tonight at favorite restaurant,synthetic_insights,Kunal Mukherjee,Kunal,Mukherjee,kunal.mukherjee@enterprise.com,+916859685154
INSIGHT_0327,0PKKX000000TfjM4AS,2025-10-29T18:45:48.700636,Stressed,Careerist,Athletic,Professional,Very High,Starbucks,Singapore,Playing Guitar,Gym membership renewal due next week,synthetic_insights,Kunal Mukherjee,Kunal,Mukherjee,kunal.mukherjee@enterprise.com,+916859685154
INSIGHT_0328,0PKKX000000TfjM4AS,2025-09-25T20:47:48.700636,Happy,Connoisseur,Sick,Professional,Not Interested,Starbucks,Maldives,Playing Guitar,Waiting anxiously for Samsung mobile phone product launch next week,synthetic_insights,Kunal Mukherjee,Kunal,Mukherjee,kunal.mukherjee@enterprise.com,+916859685154
INSIGHT_0329,0PKKX000000TfjP4AS,2025-10-18T16:47:48.700636,Excited,Adventurer,Stressed,Amateur,Low,Target,Austin,Yoga,Attending friend's wedding ceremony this weekend,synthetic_insights,Manoj Goswami,Manoj,Goswami,manoj.goswami@company.com,+918678303386
INSIGHT_0330,0PKKX000000TfjP4AS,2025-08-14T06:22:48.700636,Excited,Adventurer,Stressed,Amateur,Not Interested,Target,Austin,Yoga,Going on first date at Italian restaurant tonight,synthetic_insights,Manoj Goswami,Manoj,Goswami,manoj.goswami@company.com,+918678303386
INSIGHT_0331,0PKKX000000TfjP4AS,2025-08-24T05:34:48.700636,Excited,Adventurer,Stressed,Amateur,Researching,Target,Austin,Yoga,Waiting anxiously for Samsung mobile phone product launch next week,synthetic_insights,Manoj Goswami,Manoj,Goswami,manoj.goswami@company.com,+918678303386
INSIGHT_0332,0PKKX000000TfjP4AS,2025-10-20T15:18:48.700636,Excited,Adventurer,Stressed,Beginner,Immediate,Target,Austin,Yoga,Starting new diet plan from Monday,synthetic_insights,Manoj Goswami,Manoj,Goswami,manoj.goswami@company.com,+918678303386
INSIGHT_0333,0PKKX000000TfjQ4AS,2025-09-10T09:29:48.700636,Calm,Adventurer,Hypotensive,Elite,Immediate,Gucci,Singapore,Hiking,Starting new diet plan from Monday,synthetic_insights,Akash Yadav,Akash,Yadav,akash.yadav@business.in,+918970056793
INSIGHT_0334,0PKKX000000TfjQ4AS,2025-10-20T21:53:48.700636,Calm,Adventurer,Hypotensive,Elite,Immediate,Gucci,Singapore,Hiking,Virtual yoga class starting in 2 hours,synthetic_insights,Akash Yadav,Akash,Yadav,akash.yadav@business.in,+918970056793
INSIGHT_0335,0PKKX000000TfjQ4AS,2025-08-23T15:45:48.700636,Calm,Luxury Seeker,Hypotensive,Elite,Tepid,Gucci,Singapore,Hiking,Concert tickets for favorite band next Friday,synthetic_insights,Akash Yadav,Akash,Yadav,akash.yadav@business.in,+918970056793
INSIGHT_0336,0PKKX000000TfjQ4AS,2025-09-23T11:54:48.700636,Calm,Luxury Seeker,Hypotensive,Elite,Considering,Gucci,Singapore,Hiking,Photography workshop this Saturday,synthetic_insights,Akash Yadav,Akash,Yadav,akash.yadav@business.in,+918970056793
INSIGHT_0337,0PKKX000000TfjR4AS,2025-10-20T23:19:48.700636,Angry,Foodie,Active,Advanced,Low,Coach,Hong Kong,Surfing,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Tarun Nair,Tarun,Nair,tarun.nair@enterprise.com,+919912298472
INSIGHT_0338,0PKKX000000TfjR4AS,2025-09-11T07:47:48.700636,Frustrated,Foodie,Active,Advanced,Considering,Coach,Hong Kong,Surfing,Scheduled car service appointment tomorrow,synthetic_insights,Tarun Nair,Tarun,Nair,tarun.nair@enterprise.com,+919912298472
INSIGHT_0339,0PKKX000000TfjR4AS,2025-10-15T23:51:48.700636,Stressed,Adventurer,Hypotensive,Advanced,High,Coach,Hong Kong,Surfing,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Tarun Nair,Tarun,Nair,tarun.nair@enterprise.com,+919912298472
INSIGHT_0340,0PKKX000000TfjR4AS,2025-09-16T14:33:48.700636,Disgusted,Adventurer,Stressed,Advanced,Not Interested,Coach,Hong Kong,Surfing,Weekend getaway to wine country next month,synthetic_insights,Tarun Nair,Tarun,Nair,tarun.nair@enterprise.com,+919912298472
INSIGHT_0341,0PKKX000000TfjS4AS,2025-08-31T13:26:48.700636,Anxious,Foodie,Active,Professional,Very High,Peloton,Los Angeles,Photography,Marathon training run this Saturday at 6 AM,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0342,0PKKX000000TfjS4AS,2025-09-09T04:55:48.700636,Anxious,Foodie,Active,Professional,Medium,Peloton,Los Angeles,Photography,Scheduled car service appointment tomorrow,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0343,0PKKX000000TfjS4AS,2025-08-05T01:59:48.700636,Happy,Foodie,Active,Professional,Very High,Peloton,Miami,Photography,Marathon training run this Saturday at 6 AM,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0344,0PKKX000000TfjS4AS,2025-10-20T22:19:48.700636,Calm,Traveller,Active,Professional,High,Peloton,Miami,Photography,Photography workshop this Saturday,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0345,0PKKX000000TfjS4AS,2025-08-24T10:29:48.700636,Angry,Traveller,Active,Professional,Considering,Peloton,Miami,Photography,Baby shower for sister happening this Sunday,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0346,0PKKX000000TfjS4AS,2025-09-13T02:34:48.700636,Angry,Traveller,Sick,Professional,Tepid,Peloton,Miami,Photography,Baby shower for sister happening this Sunday,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0347,0PKKX000000TfjS4AS,2025-09-09T01:18:48.700636,Angry,Traveller,Hypotensive,Professional,Medium,Peloton,Miami,Photography,Attending friend's wedding ceremony this weekend,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0348,0PKKX000000TfjS4AS,2025-10-26T14:34:48.700636,Happy,Adventurer,Hypotensive,Professional,High,BMW,Miami,Photography,Weekend getaway to wine country next month,synthetic_insights,Prakash Patil,Prakash,Patil,prakash.patil@business.in,+916452971458
INSIGHT_0349,0PKKX000000Tfis4AC,2025-08-02T21:56:48.700636,Stressed,Homebody,Athletic,Beginner,Researching,Mercedes,Maldives,Piano,Cooking class scheduled for Tuesday evening,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0350,0PKKX000000Tfis4AC,2025-09-23T18:42:48.700636,Stressed,Homebody,Athletic,Beginner,Considering,Mercedes,Maldives,Piano,Job interview scheduled for Monday morning,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0351,0PKKX000000Tfis4AC,2025-09-11T18:19:48.700636,Stressed,Homebody,Fit,Beginner,Tepid,Amazon,Maldives,Piano,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0352,0PKKX000000Tfis4AC,2025-10-27T14:34:48.700636,Stressed,Homebody,Fit,Beginner,Medium,Amazon,Maldives,Piano,Photography workshop this Saturday,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0353,0PKKX000000Tfis4AC,2025-08-21T02:21:48.700636,Stressed,Homebody,Fit,Beginner,High,Amazon,Maldives,Piano,Going on first date at Italian restaurant tonight,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0354,0PKKX000000Tfis4AC,2025-08-08T10:50:48.700636,Stressed,Homebody,Fit,Beginner,Researching,Amazon,Maldives,Piano,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0355,0PKKX000000Tfis4AC,2025-10-07T19:09:48.700636,Stressed,Homebody,Fit,Beginner,Immediate,Amazon,Maldives,Piano,Scheduled car service appointment tomorrow,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0356,0PKKX000000Tfis4AC,2025-10-20T18:10:48.700636,Disgusted,Homebody,Fit,Beginner,High,Mercedes,Amsterdam,Piano,Concert tickets for favorite band next Friday,synthetic_insights,Amit Agnihotri,Amit,Agnihotri,amit.agnihotri@gmail.com,+918751433632
INSIGHT_0357,0PKKX000000Tfj94AC,2025-09-26T22:35:48.700636,Excited,Traveller,Stressed,Amateur,Very High,Target,Portugal,Painting,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Vivek Krishnan,Vivek,Krishnan,vivek.krishnan@gmail.com,+918260162090
INSIGHT_0358,0PKKX000000Tfj94AC,2025-09-18T15:49:48.700636,Excited,Traveller,Stressed,Amateur,Very High,Target,Portugal,Painting,Attending friend's wedding ceremony this weekend,synthetic_insights,Vivek Krishnan,Vivek,Krishnan,vivek.krishnan@gmail.com,+918260162090
INSIGHT_0359,0PKKX000000Tfj94AC,2025-09-15T20:19:48.700636,Frustrated,Traveller,Hypotensive,Amateur,Tepid,Target,Portugal,Painting,Watch Soccer match final with friends today,synthetic_insights,Vivek Krishnan,Vivek,Krishnan,vivek.krishnan@gmail.com,+918260162090
INSIGHT_0360,0PKKX000000Tfj94AC,2025-10-15T10:14:48.700636,Stressed,Traveller,Hypotensive,Amateur,Very High,Target,Thailand,Painting,Virtual yoga class starting in 2 hours,synthetic_insights,Vivek Krishnan,Vivek,Krishnan,vivek.krishnan@gmail.com,+918260162090
INSIGHT_0361,0PKKX000000Tfj94AC,2025-09-01T15:40:48.700636,Stressed,Traveller,Hypotensive,Amateur,Very High,Target,Thailand,Painting,Watch Soccer match final with friends today,synthetic_insights,Vivek Krishnan,Vivek,Krishnan,vivek.krishnan@gmail.com,+918260162090
INSIGHT_0362,0PKKX000000Tfj94AC,2025-08-03T05:52:48.700636,Elated,Traveller,Hypertensive,Amateur,Considering,Target,Thailand,Painting,Photography workshop this Saturday,synthetic_insights,Vivek Krishnan,Vivek,Krishnan,vivek.krishnan@gmail.com,+918260162090
INSIGHT_0363,0PKKX000000TfjH4AS,2025-10-18T11:01:48.700636,Sad,Connoisseur,Athletic,Amateur,Low,Garmin,Barcelona,Cooking,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Seema Varma,Seema,Varma,seema.varma@enterprise.com,+917430234633
INSIGHT_0364,0PKKX000000TfjH4AS,2025-09-10T21:19:48.700636,Sad,Connoisseur,Athletic,Amateur,Low,Garmin,Barcelona,Cooking,Gym membership renewal due next week,synthetic_insights,Seema Varma,Seema,Varma,seema.varma@enterprise.com,+917430234633
INSIGHT_0365,0PKKX000000TfjH4AS,2025-10-24T00:07:48.700636,Calm,Connoisseur,Fit,Amateur,High,Garmin,Barcelona,Cooking,Picking up new Tesla Model 3 from showroom today,synthetic_insights,Seema Varma,Seema,Varma,seema.varma@enterprise.com,+917430234633
INSIGHT_0366,0PKKX000000TfjH4AS,2025-10-25T09:28:48.700636,Calm,Connoisseur,Fit,Champion,Not Interested,Garmin,Barcelona,Cooking,Marathon training run this Saturday at 6 AM,synthetic_insights,Seema Varma,Seema,Varma,seema.varma@enterprise.com,+917430234633
INSIGHT_0367,0PKKX000000TfjH4AS,2025-09-16T06:22:48.700636,Frustrated,Connoisseur,Fit,Professional,Researching,Starbucks,Barcelona,Cooking,Attending product demo at Apple Store tomorrow afternoon,synthetic_insights,Seema Varma,Seema,Varma,seema.varma@enterprise.com,+917430234633
INSIGHT_0368,0PKKX000000TfjI4AS,2025-10-01T14:21:48.700636,Excited,Traveller,Sick,Advanced,Medium,Starbucks,Rome,Meditation,Graduation ceremony next week,synthetic_insights,Rekha Ahmed,Rekha,Ahmed,rekha.ahmed@enterprise.com,+919599448166
INSIGHT_0369,0PKKX000000TfjI4AS,2025-10-07T16:52:48.700636,Anxious,Traveller,Sick,Intermediate,Very High,Starbucks,Rome,Meditation,Planning surprise anniversary dinner for spouse this weekend,synthetic_insights,Rekha Ahmed,Rekha,Ahmed,rekha.ahmed@enterprise.com,+919599448166
INSIGHT_0370,0PKKX000000TfjI4AS,2025-08-03T13:19:48.700636,Anxious,Traveller,Sick,Intermediate,Medium,Starbucks,Rome,Meditation,Surprise girlfriend with a birthday gift tomorrow,synthetic_insights,Rekha Ahmed,Rekha,Ahmed,rekha.ahmed@enterprise.com,+919599448166
INSIGHT_0371,0PKKX000000TfjI4AS,2025-09-27T09:40:48.700636,Anxious,Traveller,Sick,Intermediate,Low,Starbucks,Rome,Meditation,Flight to Hawaii departing in 3 days,synthetic_insights,Rekha Ahmed,Rekha,Ahmed,rekha.ahmed@enterprise.com,+919599448166
INSIGHT_0372,0PKKX000000TfjT4AS,2025-10-20T09:04:48.700636,Excited,Connoisseur,Fit,Professional,High,Gucci,Miami,Travel Blogging,Virtual yoga class starting in 2 hours,synthetic_insights,Bhavna Thakur,Bhavna,Thakur,bhavna.thakur@gmail.com,+917263632952
INSIGHT_0373,0PKKX000000TfjT4AS,2025-08-06T17:10:48.700636,Angry,Connoisseur,Hypertensive,Professional,High,Gucci,Miami,Travel Blogging,Zoom call with family overseas in evening,synthetic_insights,Bhavna Thakur,Bhavna,Thakur,bhavna.thakur@gmail.com,+917263632952
INSIGHT_0374,0PKKX000000TfjT4AS,2025-08-22T22:08:48.700636,Angry,Connoisseur,Hypertensive,Professional,High,Gucci,Miami,Travel Blogging,Going on first date at Italian restaurant tonight,synthetic_insights,Bhavna Thakur,Bhavna,Thakur,bhavna.thakur@gmail.com,+917263632952
INSIGHT_0375,0PKKX000000TfjU4AS,2025-08-09T00:37:48.700636,Anxious,Minimalist,Healthy,Beginner,Not Interested,Gucci,Tokyo,Camping,Starting new diet plan from Monday,synthetic_insights,Nidhi Naidu,Nidhi,Naidu,nidhi.naidu@enterprise.com,+917950982078
INSIGHT_0376,0PKKX000000TfjU4AS,2025-09-29T16:42:48.700636,Anxious,Minimalist,Healthy,Beginner,Very High,Gucci,Tokyo,Camping,Moving to new apartment this weekend,synthetic_insights,Nidhi Naidu,Nidhi,Naidu,nidhi.naidu@enterprise.com,+917950982078
INSIGHT_0377,0PKKX000000TfjU4AS,2025-08-11T07:34:48.700636,Anxious,Careerist,Stressed,Beginner,Tepid,Gucci,Tokyo,Camping,Marathon training run this Saturday at 6 AM,synthetic_insights,Nidhi Naidu,Nidhi,Naidu,nidhi.naidu@enterprise.com,+917950982078
INSIGHT_0378,0PKKX000000TfjU4AS,2025-08-17T14:06:48.700636,Excited,Careerist,Stressed,Beginner,High,Gucci,Tokyo,Camping,Graduation ceremony next week,synthetic_insights,Nidhi Naidu,Nidhi,Naidu,nidhi.naidu@enterprise.com,+917950982078
INSIGHT_0379,0PKKX000000TfjU4AS,2025-09-25T20:58:48.700636,Excited,Tech Savvy,Stressed,Beginner,Immediate,Gucci,Tokyo,Camping,Moving to new apartment this weekend,synthetic_insights,Nidhi Naidu,Nidhi,Naidu,nidhi.naidu@enterprise.com,+917950982078
INSIGHT_0380,0PKKX000000TfjV4AS,2025-10-21T06:15:48.700636,Excited,Connoisseur,Active,Beginner,Very High,Sony,Portugal,Swimming,Cooking class scheduled for Tuesday evening,synthetic_insights,Tanvi Agnihotri,Tanvi,Agnihotri,tanvi.agnihotri@gmail.com,+917070567022
